0,1,2,3
Suicide ,Hispanic or Latino,1990,0.0
Suicide ,Hispanic or Latino,1991,0.0
Suicide ,Hispanic or Latino,1992,0.0
Suicide ,Hispanic or Latino,1993,0.0
Suicide ,Hispanic or Latino,1994,0.0
Suicide ,Hispanic or Latino,1995,0.0
Suicide ,Hispanic or Latino,1996,0.0
Suicide ,Hispanic or Latino,1997,0.0
Suicide ,Hispanic or Latino,1998,0.0
Suicide ,Hispanic or Latino,1999,5.9
Suicide ,Hispanic or Latino,2000,5.9
Suicide ,Hispanic or Latino,2001,5.7
Suicide ,Hispanic or Latino,2002,5.8
Suicide ,Hispanic or Latino,2003,5.6
Suicide ,Hispanic or Latino,2004,5.9
Suicide ,Hispanic or Latino,2005,5.6
Suicide ,Hispanic or Latino,2006,5.3
Suicide ,Hispanic or Latino,2007,6.0
Suicide ,Hispanic or Latino,2008,5.5
Suicide ,Hispanic or Latino,2009,5.8
Suicide ,Hispanic or Latino,2010,5.9
Suicide ,Hispanic or Latino,2011,5.7
Suicide ,Hispanic or Latino,2012,5.8
Suicide ,Hispanic or Latino,2013,5.7
Suicide ,Hispanic or Latino,2014,6.3
Suicide ,Hispanic or Latino,2015,6.2
Suicide ,Hispanic or Latino,2016,6.7
Homicide ,Hispanic or Latino,1950,0.0
Homicide ,Hispanic or Latino,1960,0.0
Homicide ,Hispanic or Latino,1970,0.0
Homicide ,Hispanic or Latino,1980,0.0
Homicide ,Hispanic or Latino,1981,0.0
Homicide ,Hispanic or Latino,1982,0.0
Homicide ,Hispanic or Latino,1983,0.0
Homicide ,Hispanic or Latino,1984,0.0
Homicide ,Hispanic or Latino,1985,0.0
Homicide ,Hispanic or Latino,1986,0.0
Homicide ,Hispanic or Latino,1987,0.0
Homicide ,Hispanic or Latino,1988,0.0
Homicide ,Hispanic or Latino,1989,0.0
Homicide ,Hispanic or Latino,1990,0.0
Homicide ,Hispanic or Latino,1991,0.0
Homicide ,Hispanic or Latino,1992,0.0
Homicide ,Hispanic or Latino,1993,0.0
Homicide ,Hispanic or Latino,1994,0.0
Homicide ,Hispanic or Latino,1995,0.0
Homicide ,Hispanic or Latino,1996,0.0
Homicide ,Hispanic or Latino,1997,0.0
Homicide ,Hispanic or Latino,1998,0.0
Homicide ,Hispanic or Latino,1999,7.6
Homicide ,Hispanic or Latino,2000,7.5
Homicide ,Hispanic or Latino,2001,8.2
Homicide ,Hispanic or Latino,2002,7.3
Homicide ,Hispanic or Latino,2003,7.6
Homicide ,Hispanic or Latino,2004,7.1
Homicide ,Hispanic or Latino,2005,7.4
Homicide ,Hispanic or Latino,2006,7.2
Homicide ,Hispanic or Latino,2007,6.8
Homicide ,Hispanic or Latino,2008,6.4
Homicide ,Hispanic or Latino,2009,6.0
Homicide ,Hispanic or Latino,2010,5.3
Homicide ,Hispanic or Latino,2011,5.0
Homicide ,Hispanic or Latino,2012,4.9
Homicide ,Hispanic or Latino,2013,4.5
Homicide ,Hispanic or Latino,2014,4.5
Homicide ,Hispanic or Latino,2015,4.9
Homicide ,Hispanic or Latino,2016,5.3
Diseases of heart,"White, not Hispanic or Latino",1950,0.0
Diseases of heart,"White, not Hispanic or Latino",1960,0.0
Diseases of heart,"White, not Hispanic or Latino",1970,0.0
Diseases of heart,"White, not Hispanic or Latino",1980,0.0
Diseases of heart,"White, not Hispanic or Latino",1981,0.0
Diseases of heart,"White, not Hispanic or Latino",1982,0.0
Diseases of heart,"White, not Hispanic or Latino",1983,0.0
Diseases of heart,"White, not Hispanic or Latino",1984,0.0
Diseases of heart,"White, not Hispanic or Latino",1985,0.0
Diseases of heart,"White, not Hispanic or Latino",1986,0.0
Diseases of heart,"White, not Hispanic or Latino",1987,0.0
Diseases of heart,"White, not Hispanic or Latino",1988,0.0
Diseases of heart,"White, not Hispanic or Latino",1989,0.0
Diseases of heart,"White, not Hispanic or Latino",1990,0.0
Diseases of heart,"White, not Hispanic or Latino",1991,0.0
Diseases of heart,"White, not Hispanic or Latino",1992,0.0
Diseases of heart,"White, not Hispanic or Latino",1993,0.0
Diseases of heart,"White, not Hispanic or Latino",1994,0.0
Diseases of heart,"White, not Hispanic or Latino",1995,0.0
Diseases of heart,"White, not Hispanic or Latino",1996,0.0
Diseases of heart,"White, not Hispanic or Latino",1997,0.0
Diseases of heart,"White, not Hispanic or Latino",1998,0.0
Diseases of heart,"White, not Hispanic or Latino",1999,263.8
Diseases of heart,"White, not Hispanic or Latino",2000,255.5
Diseases of heart,"White, not Hispanic or Latino",2001,247.2
Diseases of heart,"White, not Hispanic or Latino",2002,242.5
Diseases of heart,"White, not Hispanic or Latino",2003,234.2
Diseases of heart,"White, not Hispanic or Latino",2004,220.1
Diseases of heart,"White, not Hispanic or Latino",2005,215.5
Diseases of heart,"White, not Hispanic or Latino",2006,204.5
Diseases of heart,"White, not Hispanic or Latino",2007,195.5
Diseases of heart,"White, not Hispanic or Latino",2008,192.4
Diseases of heart,"White, not Hispanic or Latino",2009,182.9
Diseases of heart,"White, not Hispanic or Latino",2010,179.9
Diseases of heart,"White, not Hispanic or Latino",2011,175.6
Diseases of heart,"White, not Hispanic or Latino",2012,172.3
Diseases of heart,"White, not Hispanic or Latino",2013,171.8
Diseases of heart,"White, not Hispanic or Latino",2014,169.9
Diseases of heart,"White, not Hispanic or Latino",2015,171.9
Diseases of heart,"White, not Hispanic or Latino",2016,168.7
Ischemic heart disease,"White, not Hispanic or Latino",1950,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1960,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1970,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1980,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1981,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1982,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1983,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1984,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1985,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1986,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1987,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1988,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1989,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1990,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1991,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1992,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1993,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1994,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1995,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1996,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1997,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1998,0.0
Ischemic heart disease,"White, not Hispanic or Latino",1999,194.3
Ischemic heart disease,"White, not Hispanic or Latino",2000,186.6
Ischemic heart disease,"White, not Hispanic or Latino",2001,178.5
Ischemic heart disease,"White, not Hispanic or Latino",2002,173.2
Ischemic heart disease,"White, not Hispanic or Latino",2003,165.5
Ischemic heart disease,"White, not Hispanic or Latino",2004,153.3
Ischemic heart disease,"White, not Hispanic or Latino",2005,148.3
Ischemic heart disease,"White, not Hispanic or Latino",2006,138.6
Ischemic heart disease,"White, not Hispanic or Latino",2007,129.9
Ischemic heart disease,"White, not Hispanic or Latino",2008,127.4
Ischemic heart disease,"White, not Hispanic or Latino",2009,118.9
Ischemic heart disease,"White, not Hispanic or Latino",2010,115.0
Ischemic heart disease,"White, not Hispanic or Latino",2011,111.1
Ischemic heart disease,"White, not Hispanic or Latino",2012,107.4
Ischemic heart disease,"White, not Hispanic or Latino",2013,104.6
Ischemic heart disease,"White, not Hispanic or Latino",2014,101.2
Ischemic heart disease,"White, not Hispanic or Latino",2015,99.7
Ischemic heart disease,"White, not Hispanic or Latino",2016,96.6
Cerebrovascular diseases,"White, not Hispanic or Latino",1950,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1960,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1970,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1980,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1981,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1982,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1983,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1984,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1985,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1986,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1987,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1988,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1989,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1990,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1991,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1992,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1993,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1994,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1995,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1996,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1997,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1998,0.0
Cerebrovascular diseases,"White, not Hispanic or Latino",1999,59.8
Cerebrovascular diseases,"White, not Hispanic or Latino",2000,59.0
Cerebrovascular diseases,"White, not Hispanic or Latino",2001,56.4
Cerebrovascular diseases,"White, not Hispanic or Latino",2002,55.5
Cerebrovascular diseases,"White, not Hispanic or Latino",2003,52.6
Cerebrovascular diseases,"White, not Hispanic or Latino",2004,49.3
Cerebrovascular diseases,"White, not Hispanic or Latino",2005,46.2
Cerebrovascular diseases,"White, not Hispanic or Latino",2006,42.9
Cerebrovascular diseases,"White, not Hispanic or Latino",2007,41.7
Cerebrovascular diseases,"White, not Hispanic or Latino",2008,40.5
Cerebrovascular diseases,"White, not Hispanic or Latino",2009,38.3
Cerebrovascular diseases,"White, not Hispanic or Latino",2010,37.8
Cerebrovascular diseases,"White, not Hispanic or Latino",2011,36.7
Cerebrovascular diseases,"White, not Hispanic or Latino",2012,35.8
Cerebrovascular diseases,"White, not Hispanic or Latino",2013,35.0
Cerebrovascular diseases,"White, not Hispanic or Latino",2014,35.4
Cerebrovascular diseases,"White, not Hispanic or Latino",2015,36.4
Cerebrovascular diseases,"White, not Hispanic or Latino",2016,36.1
Malignant neoplasms,"White, not Hispanic or Latino",1950,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1960,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1970,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1980,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1981,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1982,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1983,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1984,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1985,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1986,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1987,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1988,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1989,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1990,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1991,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1992,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1993,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1994,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1995,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1996,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1997,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1998,0.0
Malignant neoplasms,"White, not Hispanic or Latino",1999,201.2
Malignant neoplasms,"White, not Hispanic or Latino",2000,200.6
Malignant neoplasms,"White, not Hispanic or Latino",2001,197.8
Malignant neoplasms,"White, not Hispanic or Latino",2002,196.1
Malignant neoplasms,"White, not Hispanic or Latino",2003,192.9
Malignant neoplasms,"White, not Hispanic or Latino",2004,189.2
Malignant neoplasms,"White, not Hispanic or Latino",2005,187.8
Malignant neoplasms,"White, not Hispanic or Latino",2006,185.1
Malignant neoplasms,"White, not Hispanic or Latino",2007,182.6
Malignant neoplasms,"White, not Hispanic or Latino",2008,179.9
Malignant neoplasms,"White, not Hispanic or Latino",2009,177.4
Malignant neoplasms,"White, not Hispanic or Latino",2010,176.5
Malignant neoplasms,"White, not Hispanic or Latino",2011,173.0
Malignant neoplasms,"White, not Hispanic or Latino",2012,170.6
Malignant neoplasms,"White, not Hispanic or Latino",2013,167.7
Malignant neoplasms,"White, not Hispanic or Latino",2014,166.2
Malignant neoplasms,"White, not Hispanic or Latino",2015,163.7
Malignant neoplasms,"White, not Hispanic or Latino",2016,160.8
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1950,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1960,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1970,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1980,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1981,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1982,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1983,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1984,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1985,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1986,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1987,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1988,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1989,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1990,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1991,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1992,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1993,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1994,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1995,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1996,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1997,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1998,0.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",1999,57.2
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2000,58.2
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2001,57.7
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2002,57.4
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2003,56.7
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2004,55.9
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2005,55.5
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2006,54.5
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2007,53.7
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2008,52.6
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2009,51.6
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2010,50.8
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2011,49.2
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2012,48.0
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2013,46.6
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2014,45.4
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2015,43.8
"Trachea, bronchus, and lung","White, not Hispanic or Latino",2016,41.6
"Colon, rectum, and anus","White, not Hispanic or Latino",1950,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1960,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1970,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1980,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1981,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1982,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1983,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1984,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1985,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1986,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1987,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1988,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1989,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1990,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1991,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1992,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1993,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1994,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1995,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1996,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1997,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1998,0.0
"Colon, rectum, and anus","White, not Hispanic or Latino",1999,20.7
"Colon, rectum, and anus","White, not Hispanic or Latino",2000,20.5
"Colon, rectum, and anus","White, not Hispanic or Latino",2001,20.0
"Colon, rectum, and anus","White, not Hispanic or Latino",2002,19.6
"Colon, rectum, and anus","White, not Hispanic or Latino",2003,18.9
"Colon, rectum, and anus","White, not Hispanic or Latino",2004,18.0
"Colon, rectum, and anus","White, not Hispanic or Latino",2005,17.4
"Colon, rectum, and anus","White, not Hispanic or Latino",2006,17.1
"Colon, rectum, and anus","White, not Hispanic or Latino",2007,16.9
"Colon, rectum, and anus","White, not Hispanic or Latino",2008,16.4
"Colon, rectum, and anus","White, not Hispanic or Latino",2009,15.8
"Colon, rectum, and anus","White, not Hispanic or Latino",2010,15.5
"Colon, rectum, and anus","White, not Hispanic or Latino",2011,15.0
"Colon, rectum, and anus","White, not Hispanic or Latino",2012,14.7
"Colon, rectum, and anus","White, not Hispanic or Latino",2013,14.5
"Colon, rectum, and anus","White, not Hispanic or Latino",2014,14.3
"Colon, rectum, and anus","White, not Hispanic or Latino",2015,14.1
"Colon, rectum, and anus","White, not Hispanic or Latino",2016,13.9
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1950,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1960,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1970,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1980,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1981,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1982,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1983,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1984,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1985,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1986,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1987,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1988,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1989,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1990,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1991,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1992,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1993,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1994,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1995,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1996,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1997,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1998,0.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",1999,48.3
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2000,47.2
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2001,47.1
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2002,47.2
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2003,47.2
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2004,45.2
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2005,47.7
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2006,44.8
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2007,45.3
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2008,49.1
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2009,47.1
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2010,46.6
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2011,47.2
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2012,46.3
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2013,47.0
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2014,45.4
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2015,46.9
Chronic lower respiratory diseases ,"White, not Hispanic or Latino",2016,45.8
Influenza and pneumonia ,"White, not Hispanic or Latino",1950,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1960,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1970,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1980,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1981,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1982,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1983,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1984,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1985,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1986,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1987,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1988,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1989,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1990,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1991,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1992,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1993,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1994,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1995,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1996,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1997,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1998,0.0
Influenza and pneumonia ,"White, not Hispanic or Latino",1999,23.4
Influenza and pneumonia ,"White, not Hispanic or Latino",2000,23.5
Influenza and pneumonia ,"White, not Hispanic or Latino",2001,21.9
Influenza and pneumonia ,"White, not Hispanic or Latino",2002,23.1
Influenza and pneumonia ,"White, not Hispanic or Latino",2003,22.5
Influenza and pneumonia ,"White, not Hispanic or Latino",2004,20.1
Influenza and pneumonia ,"White, not Hispanic or Latino",2005,21.0
Influenza and pneumonia ,"White, not Hispanic or Latino",2006,18.3
Influenza and pneumonia ,"White, not Hispanic or Latino",2007,16.7
Influenza and pneumonia ,"White, not Hispanic or Latino",2008,17.4
Influenza and pneumonia ,"White, not Hispanic or Latino",2009,16.2
Influenza and pneumonia ,"White, not Hispanic or Latino",2010,14.9
Influenza and pneumonia ,"White, not Hispanic or Latino",2011,15.7
Influenza and pneumonia ,"White, not Hispanic or Latino",2012,14.4
Influenza and pneumonia ,"White, not Hispanic or Latino",2013,15.9
Influenza and pneumonia ,"White, not Hispanic or Latino",2014,15.1
Influenza and pneumonia ,"White, not Hispanic or Latino",2015,15.4
Influenza and pneumonia ,"White, not Hispanic or Latino",2016,13.5
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1950,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1960,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1970,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1980,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1981,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1982,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1983,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1984,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1985,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1986,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1987,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1988,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1989,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1990,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1991,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1992,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1993,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1994,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1995,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1996,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1997,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1998,0.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",1999,9.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2000,9.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2001,9.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2002,9.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2003,9.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2004,8.7
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2005,8.7
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2006,8.6
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2007,8.9
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2008,9.1
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2009,9.1
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2010,9.4
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2011,9.7
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2012,10.0
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2013,10.3
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2014,10.6
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2015,11.1
Chronic liver disease and cirrhosis,"White, not Hispanic or Latino",2016,11.0
Diabetes mellitus ,"White, not Hispanic or Latino",1950,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1960,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1970,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1980,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1981,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1982,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1983,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1984,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1985,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1986,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1987,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1988,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1989,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1990,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1991,0.0
Diabetes mellitus ,"White, not Hispanic or Latino",1992,0.0
